"","species","mean_wal_score"
"1266","Genista_anglica",0.0651238658374967
"1267","Genista_canariensis",0.0536315789473684
"1268","Genista_cinerea",0.129346708006565
"1269","Genista_falcata",0.108206521739131
"1270","Genista_ferox",0.239
"1271","Genista_florida",0.143743553008596
"1272","Genista_germanica",0.0963478316985031
"1273","Genista_hispanica",0.131637488835013
"1274","Genista_linifolia",0.0632692307692307
"1275","Genista_monspessulana",0.0486876621504742
"1276","Genista_pilosa",0.0956462141514345
"1277","Genista_radiata",0.125268085106383
"1278","Genista_sagittalis",0.110126262943207
"1279","Genista_stenopetala",0.037703557312253
"1280","Genista_tenera",0.028
"1281","Genista_tinctoria",0.0961390898620903
"1282","Genista_tricuspidata",0.156531428571429
"1283","Gilbertiodendron_mayombense",0.117157894736842
"1284","Gleditsia_amorphoides",0.0780795454545454
"1285","Gleditsia_australis",0.423
"1286","Gleditsia_fera",0.400733333333333
"1287","Gleditsia_japonica",0.242883458646617
"1288","Gleditsia_triacanthos",0.0605332264743198
"1289","Gliricidia_sepium",0.406316941990011
"1290","Glycine_canescens",0.0303791366906474
"1291","Glycine_clandestina",0.031755313092978
"1292","Glycine_falcata",0.0323995037220844
"1293","Glycine_max",0.160008779631255
"1294","Glycine_microphylla",0.0343398187633262
"1295","Glycine_tabacina",0.0348808129215478
"1296","Glycine_tomentella",0.0426204262163249
"1297","Glycyrrhiza_acanthocarpa",0.0274610778443114
"1298","Glycyrrhiza_echinata",0.126305433186491
"1299","Glycyrrhiza_glabra",0.153715043074884
"1300","Glycyrrhiza_lepidota",0.0245124845488257
"1301","Glycyrrhiza_pallidiflora",0.240975903614458
"1302","Glycyrrhiza_uralensis",0.114275049115914
"1303","Gompholobium_confertum",0.053
"1304","Gompholobium_grandiflorum",0.036
"1305","Gompholobium_huegelii",0.0235099337748343
"1306","Gompholobium_knightianum",0.0529299820466786
"1307","Gompholobium_latifolium",0.0348153618906943
"1308","Gompholobium_marginatum",0.053
"1309","Gompholobium_minus",0.036
"1310","Gompholobium_pinnatum",0.0381682051282051
"1311","Gompholobium_polymorphum",0.053
"1312","Gompholobium_scabrum",0.053
"1313","Gompholobium_subulatum",0.0218632371392723
"1314","Gompholobium_tomentosum",0.053
"1315","Gompholobium_venustum",0.053
"1316","Gompholobium_virgatum",0.0385814479638009
"1317","Goniorrhachis_marginata",0.093712
"1318","Goodia_lotifolia",0.0230618992695118
"1319","Gueldenstaedtia_verna",0.150927272727273
"1320","Guibourtia_chodatiana",0.159181818181818
"1321","Guibourtia_coleosperma",0.248460227272727
"1322","Guibourtia_conjugata",0.234852459016393
"1323","Gymnocladus_chinensis",0.473408163265306
"1324","Haematoxylum_campechianum",0.12724833997344
"1325","Hardenbergia_comptoniana",0.0522391048292108
"1326","Hardenbergia_violacea",0.0304527120616099
"1327","Harleyodendron_unifoliolatum",0.074
"1328","Havardia_albicans",0.132697740112994
"1329","Havardia_mexicana",0.11966
"1330","Havardia_pallens",0.141336048879837
"1331","Hebestigma_cubense",0.218
"1332","Hedysarum_alpinum",0.0446146971201588
"1333","Hedysarum_boreale",0.0237274774774775
"1334","Hedysarum_caucasicum",0.157065088757396
"1335","Hedysarum_ferganense",0.224972972972973
"1336","Hedysarum_hedysaroides",0.0707819122720553
"1337","Hedysarum_occidentale",0.0259263157894737
"1338","Hedysarum_polybotrys",0.38369696969697
"1339","Hedysarum_spinosissimum",NA
"1340","Hedysarum_vicioides",0.0885368852459017
"1341","Heterostemon_ellipticus",0.377692307692308
"1342","Heterostemon_mimosoides",0.433487804878049
"1343","Hippocrepis_areolata",0.116348837209302
"1344","Hippocrepis_comosa",0.105109358634711
"1345","Hippocrepis_emerus",0.11789582010582
"1346","Hippocrepis_multisiliquosa",0.136109913793103
"1347","Hippocrepis_unisiliquosa",0.119334340382679
"1348","Hoffmannseggia_glauca",0.064769825918762
"1349","Hoffmannseggia_microphylla",0.0628595194085029
"1350","Hoita_macrostachya",0.0447046728971963
"1351","Hoita_orbicularis",0.0468
"1352","Hovea_acutifolia",0.0410810810810811
"1353","Hovea_elliptica",0.053
"1354","Hovea_linearis",0.0359978199937714
"1355","Hovea_longifolia",0.036
"1356","Hovea_pungens",0.053
"1357","Hovea_trisperma",0.0527908847184987
"1358","Hydrochorea_corymbosa",0.276637130801688
"1359","Hydrochorea_gonggrijpii",0.33425
"1360","Hydrochorea_marginata",0.292911764705882
"1361","Hylodendron_gabunense",0.0965594405594406
"1362","Hylodesmum_podocarpum",0.148184910327769
"1363","Hylodesmum_repandum",0.220782222222222
"1364","Hymenaea_aurea",0.104333333333333
"1365","Hymenaea_courbaril",0.232907231920201
"1366","Hymenaea_eriogyne",0.093349593495935
"1367","Hymenaea_intermedia",0.304620253164557
"1368","Hymenaea_martiana",0.0964743083003953
"1369","Hymenaea_parvifolia",0.179644970414201
"1370","Hymenaea_reticulata",0.479589743589744
"1371","Hymenaea_rubriflora",0.074
"1372","Hymenaea_stigonocarpa",0.0883374655647381
"1373","Hymenaea_verrucosa",0.198850649350649
"1374","Hymenolobium_alagoanum",0.08555
"1375","Hymenolobium_excelsum",0.2755
"1376","Hymenolobium_heterocarpum",0.347767441860465
"1377","Hymenolobium_janeirense",0.115351851851852
"1378","Hymenolobium_modestum",0.125
"1379","Hymenolobium_nitidum",0.111782608695652
"1380","Hymenolobium_petraeum",0.251365853658537
"1381","Hypocalyptus_coluteoides",0.23
"1382","Hypocalyptus_oxalidifolius",0.23
"1383","Hypocalyptus_sophoroides",0.23
"1384","Indigastrum_argyroides",0.161703125
"1385","Indigastrum_burkeanum",0.0441698113207547
"1386","Indigastrum_costatum",0.101307692307692
"1387","Indigastrum_parviflorum",0.0438962655601661
"1388","Indigofera_adenoides",0.04404
"1389","Indigofera_alopecuroides",0.23
"1390","Indigofera_alternans",0.160799450549451
"1391","Indigofera_amblyantha",0.355842105263158
"1392","Indigofera_angustata",0.23
"1393","Indigofera_angustifolia",0.228785714285714
"1394","Indigofera_argentea",0.0973488372093023
"1395","Indigofera_arrecta",0.149866498740554
"1396","Indigofera_asperifolia",0.0926806722689076
"1397","Indigofera_astragalina",0.100418660287081
"1398","Indigofera_atropurpurea",0.520805084745763
"1399","Indigofera_auricoma",0.102679104477612
"1400","Indigofera_australis",0.029537092624357
"1401","Indigofera_bainesii",0.0540147058823529
"1402","Indigofera_brachystachya",0.23
"1403","Indigofera_brevidens",0.040859872611465
"1404","Indigofera_bungeana",0.185198070374574
"1405","Indigofera_candicans",0.23
"1406","Indigofera_capillaris",0.23
"1407","Indigofera_caroliniana",0.0392482269503546
"1408","Indigofera_cassioides",0.564650793650794
"1409","Indigofera_circinella",0.118536585365854
"1410","Indigofera_circinnata",0.0538484848484848
"1411","Indigofera_comosa",0.0447692307692308
"1412","Indigofera_cordifolia",0.27755
"1413","Indigofera_cryptantha",0.0690366972477064
"1414","Indigofera_cuneifolia",0.196020408163265
"1415","Indigofera_cytisoides",0.23
"1416","Indigofera_daleoides",0.0903886462882096
"1417","Indigofera_denudata",0.23
"1418","Indigofera_digitata",0.23
"1419","Indigofera_dimidiata",0.0797425742574258
"1420","Indigofera_dosua",0.478677419354839
"1421","Indigofera_dregeana",0.0443513513513513
"1422","Indigofera_emarginella",0.1976015625
"1423","Indigofera_eriocarpa",0.045
"1424","Indigofera_filicaulis",0.23
"1425","Indigofera_filifolia",0.23
"1426","Indigofera_filiformis",0.23
"1427","Indigofera_filipes",0.0561307692307692
"1428","Indigofera_flabellata",0.23
"1429","Indigofera_flavicans",0.11849593495935
"1430","Indigofera_fortunei",0.435224137931034
"1431","Indigofera_frutescens",0.23
"1432","Indigofera_fulvopilosa",0.106719101123596
"1433","Indigofera_galegoides",0.395544303797468
"1434","Indigofera_garckeana",0.0808113207547169
"1435","Indigofera_glandulosa",0.16706
"1436","Indigofera_glomerata",0.23
"1437","Indigofera_hedyantha",0.0959618644067797
"1438","Indigofera_hendecaphylla",0.181512280701754
"1439","Indigofera_heterophylla",0.23
"1440","Indigofera_heterotricha",0.114944237918216
"1441","Indigofera_hilaris",0.0920183486238533
"1442","Indigofera_hirsuta",0.0890199072811561
"1443","Indigofera_hispida",0.23
"1444","Indigofera_holubii",0.086031746031746
"1445","Indigofera_humifusa",0.23
"1446","Indigofera_incana",0.228984693877551
"1447","Indigofera_inhambanensis",0.102571428571429
"1448","Indigofera_kirilowii",0.105933766233766
"1449","Indigofera_langebergensis",0.23
"1450","Indigofera_lespedezioides",0.21349547920434
"1451","Indigofera_linifolia",0.0564129901960786
"1452","Indigofera_longibarbata",NA
"1453","Indigofera_lupatana",0.141602941176471
"1454","Indigofera_lyallii",0.198379310344828
"1455","Indigofera_mauritanica",0.23
"1456","Indigofera_melanadenia",0.0526375
"1457","Indigofera_meyeriana",0.23
"1458","Indigofera_microcarpa",0.101083333333333
"1459","Indigofera_mimosoides",0.214777777777778
"1460","Indigofera_miniata",0.0740961455175399
"1461","Indigofera_mollicoma",0.042875
"1462","Indigofera_nigromontana",0.193340909090909
"1463","Indigofera_nummulariifolia",0.11736231884058
"1464","Indigofera_oblongifolia",0.160803571428571
"1465","Indigofera_ormocarpoides",0.211130434782609
"1466","Indigofera_ovata",0.23
"1467","Indigofera_oxalidea",0.0628955223880597
"1468","Indigofera_oxytropis",0.0431367521367521
"1469","Indigofera_porrecta",0.23
"1470","Indigofera_pratensis",0.0389227129337539
"1471","Indigofera_procumbens",0.23
"1472","Indigofera_psoraloides",0.23
"1473","Indigofera_pulchra",0.0572061281337047
"1474","Indigofera_reticulata",0.642039215686275
"1475","Indigofera_rhynchocarpa",0.180589743589744
"1476","Indigofera_rhytidocarpa",0.0892542372881356
"1477","Indigofera_rostrata",0.0460909090909091
"1478","Indigofera_sanguinea",0.0429593495934959
"1479","Indigofera_schimperi",0.13788038277512
"1480","Indigofera_senegalensis",0.0621305263157895
"1481","Indigofera_sessiliflora",0.0712018348623853
"1482","Indigofera_sessilifolia",0.191516339869281
"1483","Indigofera_setiflora",0.2314
"1484","Indigofera_sordida",0.0593846153846154
"1485","Indigofera_sphaerocarpa",0.051375
"1486","Indigofera_spicata",0.0671244541484714
"1487","Indigofera_stenophylla",0.0645984848484848
"1488","Indigofera_stricta",0.23
"1489","Indigofera_strobilifera",0.140547169811321
"1490","Indigofera_suffruticosa",0.194224481964697
"1491","Indigofera_sulcata",0.23
"1492","Indigofera_swaziensis",0.115686440677966
"1493","Indigofera_tenuissima",0.045
"1494","Indigofera_tinctoria",0.172720731707317
"1495","Indigofera_torulosa",0.0869016393442623
"1496","Indigofera_tristis",0.0697464788732394
"1497","Indigofera_tristoides",0.0426617647058824
"1498","Indigofera_velutina",0.058425
"1499","Indigofera_vicioides",0.126418300653595
"1500","Indigofera_williamsonii",0.0585116279069767
"1501","Indigofera_woodii",0.0957843137254902
"1502","Indigofera_zollingeriana",0.334972222222222
"1503","Inga_acreana",0.464308016877637
"1504","Inga_acrocephala",0.443815573770492
"1505","Inga_acuminata",0.418275362318841
"1506","Inga_alba",0.416863368669024
"1507","Inga_blanchetiana",0.074
"1508","Inga_capitata",0.240604910714286
"1509","Inga_cayennensis",0.2764921875
"1510","Inga_chocoensis",0.221291666666667
"1511","Inga_cinnamomea",0.480389534883721
"1512","Inga_cordatoalata",0.45416091954023
"1513","Inga_cordistipula",0.151
"1514","Inga_densiflora",0.438922330097088
"1515","Inga_disticha",0.111027972027972
"1516","Inga_edulis",0.409369499698614
"1517","Inga_fastuosa",0.5635
"1518","Inga_graciliflora",0.192076923076923
"1519","Inga_gracilifolia",0.452532710280374
"1520","Inga_hayesii",0.499785714285714
"1521","Inga_heterophylla",0.396349907918969
"1522","Inga_hispida",0.143450980392157
"1523","Inga_huberi",0.120840909090909
"1524","Inga_ingoides",0.229024330900244
"1525","Inga_lateriflora",0.143673913043478
"1526","Inga_laurina",0.16076420233463
"1527","Inga_lentiscifolia",0.106
"1528","Inga_longiflora",0.354909090909091
"1529","Inga_macrophylla",0.448613445378151
"1530","Inga_maritima",0.188555555555556
"1531","Inga_mortoniana",0.114909090909091
"1532","Inga_nobilis",0.329185678601165
"1533","Inga_obidensis",0.130510638297872
"1534","Inga_oerstediana",0.320336065573771
"1535","Inga_panurensis",0.285457142857143
"1536","Inga_paraensis",0.121637168141593
"1537","Inga_paterno",0.158748466257669
"1538","Inga_pezizifera",0.421877840909091
"1539","Inga_pilosula",0.319493055555556
"1540","Inga_punctata",0.310181208053691
"1541","Inga_rubiginosa",0.245350877192982
"1542","Inga_sertulifera",0.317083067092652
"1543","Inga_sessilis",0.136496875
"1544","Inga_spectabilis",0.524773242630386
"1545","Inga_splendens",0.204668831168831
"1546","Inga_stipularis",0.26193137254902
"1547","Inga_thibaudiana",0.325149116607774
"1548","Inga_tonduzii",0.111205479452055
"1549","Inga_umbellifera",0.386643968871596
"1550","Inga_uraguensis",0.0640366972477064
"1551","Inga_velutina",0.41919387755102
"1552","Inga_vera",0.211048844884489
"1553","Inga_vulpina",0.143986842105263
"1554","Inocarpus_fagifer",0.27749696969697
"1555","Intsia_palembanica",0.389528735632184
"1556","Isoberlinia_angolensis",0.223816513761468
"1557","Isotropis_atropurpurea",0.0320085959885387
"1558","Isotropis_cuneifolia",0.053
"1559","Isotropis_juncea",0.053
"1560","Jacksonia_capitata",0.053
"1561","Jacksonia_dilatata",0.0203154285714286
"1562","Jacksonia_floribunda",0.053
"1563","Jacksonia_furcellata",0.053
"1564","Jacksonia_hakeoides",0.053
"1565","Jacksonia_horrida",0.053
"1566","Jacksonia_scoparia",0.0380216535433071
"1567","Jacksonia_sericea",0.053
"1568","Jacksonia_spinosa",0.053
"1569","Jacksonia_sternbergiana",0.053
"1570","Julbernardia_globiflora",0.237012787723785
"1571","Julbernardia_paniculata",0.276720930232558
"1572","Kennedia_carinata",0.053
"1573","Kennedia_coccinea",0.053
"1574","Kennedia_glabrata",0.053
"1575","Kennedia_nigricans",0.0458021978021978
"1576","Kennedia_prorepens",0.0407784615384615
"1577","Kennedia_prostrata",0.0208895819285232
"1578","Kennedia_rubicunda",0.0330969492794309
"1579","Kennedia_stirlingii",0.053
"1580","Koompassia_malaccensis",0.449294117647059
"1581","Kotschya_strigosa",0.186368715083799
"1582","Kotschya_strobilantha",0.254837209302326
"1583","Kotschya_thymodora",0.232938461538462
"1584","Kummerowia_stipulacea",0.115736440030558
"1585","Kummerowia_striata",0.095020643729189
"1586","Lablab_purpureus",0.303208888888889
"1587","Laburnum_alpinum",0.117477627471384
"1588","Laburnum_anagyroides",0.0996029304029307
"1589","Lamprolobium_fruticosum",0.043
"1590","Lathyrus_angulatus",0.11283685003768
"1591","Lathyrus_annuus",0.147307536671724
"1592","Lathyrus_aphaca",0.130019020605658
"1593","Lathyrus_brachycalyx",0.0264181818181818
"1594","Lathyrus_cicera",0.15191004406625
"1595","Lathyrus_clymenum",0.126021894093687
"1596","Lathyrus_davidii",0.0994816446402347
"1597","Lathyrus_eucosmus",0.0251077844311377
"1598","Lathyrus_graminifolius",0.034
"1599","Lathyrus_hirsutus",0.10394703972021
"1600","Lathyrus_humilis",0.0417528
"1601","Lathyrus_inconspicuus",0.289008938547487
"1602","Lathyrus_japonicus",0.051797150041911
"1603","Lathyrus_jepsonii",0.043
"1604","Lathyrus_komarovii",0.0404258373205742
"1605","Lathyrus_lanszwertii",0.0240737893927748
"1606","Lathyrus_latifolius",0.0828175343981175
"1607","Lathyrus_linifolius",0.10637113682777
"1608","Lathyrus_littoralis",0.0323975903614458
"1609","Lathyrus_magellanicus",0.153443514644351
"1610","Lathyrus_marmoratus",0.112390804597701
"1611","Lathyrus_nevadensis",0.0260657507360157
"1612","Lathyrus_niger",0.10895378247873
"1613","Lathyrus_nissolia",0.0982128460417675
"1614","Lathyrus_ochroleucus",0.0182992248062015
"1615","Lathyrus_ochrus",0.117634201585504
"1616","Lathyrus_odoratus",0.102861261261261
"1617","Lathyrus_palustris",0.0841038348607532
"1618","Lathyrus_pisiformis",0.0445135135135134
"1619","Lathyrus_pratensis",0.0910446976964734
"1620","Lathyrus_pseudocicera",0.186199203187251
"1621","Lathyrus_pusillus",0.034
"1622","Lathyrus_sativus",0.239644594594595
"1623","Lathyrus_sphaericus",0.123272498060512
"1624","Lathyrus_sylvestris",0.0942449346347646
"1625","Lathyrus_tingitanus",0.0724981595092023
"1626","Lathyrus_tuberosus",0.0887536101452221
"1627","Lathyrus_venosus",0.0223229291716686
"1628","Lathyrus_vernus",0.0967253680409514
"1629","Lebeckia_gracilis",0.23
"1630","Lebeckia_pauciflora",0.23
"1631","Lebeckia_plukenetiana",0.23
"1632","Lebeckia_sepiaria",0.23
"1633","Lebeckia_wrightii",0.23
"1634","Lecointea_amazonica",0.2675
"1635","Leptoderris_nobilis",0.178857142857143
"1636","Leptosema_chambersii",0.0324206185567011
"1637","Lespedeza_angustifolia",0.0377022222222222
"1638","Lespedeza_bicolor",0.0844140851348337
"1639","Lespedeza_buergeri",0.10614472123369
"1640","Lespedeza_capitata",0.0261182118211821
"1641","Lespedeza_caraganae",0.199213114754098
"1642","Lespedeza_chinensis",0.383711764705882
"1643","Lespedeza_cyrtobotrya",0.0815341386554622
"1644","Lespedeza_davidii",0.443104046242775
"1645","Lespedeza_floribunda",0.306657223796034
"1646","Lespedeza_hirta",0.0385588853838065
"1647","Lespedeza_homoloba",0.056
"1648","Lespedeza_inschanica",0.176780701754386
"1649","Lespedeza_juncea",0.0774529702970297
"1650","Lespedeza_leptostachya",0.0200294117647059
"1651","Lespedeza_maximowiczii",0.0968384554767533
"1652","Lespedeza_melanantha",0.091875
"1653","Lespedeza_pilosa",0.120961165048543
"1654","Lespedeza_procumbens",0.0448823529411765
"1655","Lespedeza_repens",0.0439944258639911
"1656","Lespedeza_stuevei",0.0409282051282051
"1657","Lespedeza_thunbergii",0.198825186412594
"1658","Lespedeza_tomentosa",0.0769705882352941
"1659","Lespedeza_violacea",0.0285883424408015
"1660","Lespedeza_virgata",0.194753164556962
"1661","Lespedeza_virginica",0.0386884718498659
"1662","Lessertia_annularis",0.215189873417722
"1663","Lessertia_benguellensis",0.116878048780488
"1664","Lessertia_brachystachya",0.209444444444444
"1665","Lessertia_depressa",0.1525
"1666","Lessertia_diffusa",0.227688524590164
"1667","Lessertia_excisa",0.23
"1668","Lessertia_herbacea",0.225765957446809
"1669","Lessertia_macrostachya",0.161804347826087
"1670","Lessertia_pauciflora",0.171959595959596
"1671","Lessertia_perennans",0.0873406593406593
"1672","Lessertia_stricta",0.0513125
"1673","Leucaena_collinsii",0.139714285714286
"1674","Leucaena_cuspidata",0.156304347826087
"1675","Leucaena_diversifolia",0.172989333333333
"1676","Leucaena_esculenta",0.196106060606061
"1677","Leucaena_greggii",0.152
"1678","Leucaena_lanceolata",0.195107142857143
"1679","Leucaena_leucocephala",0.180320009136593
"1680","Leucaena_macrophylla",0.227979310344828
"1681","Leucaena_multicapitula",0.10762962962963
"1682","Leucaena_pulverulenta",0.115589090909091
"1683","Leucaena_retusa",0.0629197707736389
"1684","Leucaena_salvadorensis",0.0816
"1685","Leucaena_shannonii",0.101052631578947
"1686","Leucaena_trichandra",0.1804375
"1687","Leucaena_trichodes",0.463305882352941
"1688","Liparia_parva",0.23
"1689","Liparia_splendens",0.23
"1690","Loesenera_talbotii",0.12541935483871
"1691","Lonchocarpus_atropurpureus",0.401192660550459
"1692","Lonchocarpus_capassa",0.11937125748503
"1693","Lonchocarpus_constrictus",0.252421052631579
"1694","Lonchocarpus_eriocarinalis",0.254
"1695","Lonchocarpus_guatemalensis",0.146838983050848
"1696","Lonchocarpus_heptaphyllus",0.190087071240106
"1697","Lonchocarpus_macrophyllus",0.389958904109589
"1698","Lonchocarpus_nitidus",0.0830615384615385
"1699","Lonchocarpus_punctatus",0.359236486486487
"1700","Lonchocarpus_sericeus",0.0736683448709879
"1701","Lonchocarpus_violaceus",0.5621875
"1702","Lotononis_divaricata",0.157981132075472
"1703","Lotononis_falcata",0.205359223300971
"1704","Lotononis_involucrata",0.23
"1705","Lotononis_laxa",0.112333333333333
"1706","Lotononis_lotononoides",0.0478255813953488
"1707","Lotononis_parviflora",0.23
"1708","Lotononis_prostrata",0.23
"1709","Lotononis_pulchella",0.170407407407407
"1710","Lotononis_rabenaviana",0.203142857142857
"1711","Lotus_alpinus",0.112732798931196
"1712","Lotus_angustissimus",0.0992257991385173
"1713","Lotus_arabicus",0.238938775510204
"1714","Lotus_arenarius",0.179590361445783
"1715","Lotus_australis",0.0295248226950355
"1716","Lotus_conimbricensis",0.132314049586777
"1717","Lotus_conjugatus",0.112
"1718","Lotus_corniculatus",0.0876888901713511
"1719","Lotus_cruentus",0.0257470297029703
"1720","Lotus_cytisoides",0.101561969439728
"1721","Lotus_discolor",0.122248447204969
"1722","Lotus_edulis",0.124736698499318
"1723","Lotus_glinoides",0.0981018518518518
"1724","Lotus_halophilus",0.101660377358491
"1725","Lotus_hispidus",NA
"1726","Lotus_maroccanus",0.288
"1727","Lotus_ornithopodioides",0.128085650723025
"1728","Lotus_parviflorus",0.118044569672131
"1729","Lotus_pedunculatus",0.0663314653908054
"1730","Lotus_peregrinus",0.0805247863247864
"1731","Lotus_purpureus",0.027
"1732","Lotus_sessilifolius",0.06
"1733","Lotus_subbiflorus",0.0522575418994412
"1734","Lotus_tenuis",0.0863109916504634
"1735","Lotus_ucrainicus",0.0924024390243903
"1736","Luetzelburgia_auriculata",0.0737326732673267
"1737","Luetzelburgia_bahiensis",0.074
"1738","Lupinus_affinis",0.0340243902439024
"1739","Lupinus_albicaulis",0.0327123050259966
"1740","Lupinus_albifrons",0.0420947270181988
"1741","Lupinus_albus",0.11317872753764
"1742","Lupinus_angustiflorus",0.043
"1743","Lupinus_angustifolius",0.122574583093732
"1744","Lupinus_arboreus",0.0424215596330274
"1745","Lupinus_arbustus",0.0283923371647509
"1746","Lupinus_arcticus",0.0137565424266455
"1747","Lupinus_argenteus",0.026380326478694
"1748","Lupinus_aridus",0.0230443786982249
"1749","Lupinus_arizonicus",0.0521552162849873
"1750","Lupinus_atlanticus",0.288
"1751","Lupinus_benthamii",0.043
"1752","Lupinus_bicolor",0.0424011799410029
"1753","Lupinus_breweri",0.0411488469601677
"1754","Lupinus_caespitosus",0.0274920127795527
"1755","Lupinus_chamissonis",0.043
"1756","Lupinus_concinnus",0.0441423841059605
"1757","Lupinus_confertus",0.0418153477218225
"1758","Lupinus_cosentinii",0.114467741935484
"1759","Lupinus_cumulicola",0.031
"1760","Lupinus_densiflorus",0.0428268398268398
"1761","Lupinus_diffusus",0.0391343570057581
"1762","Lupinus_elegans",0.191099489795918
"1763","Lupinus_exaltatus",0.196958904109589
"1764","Lupinus_flavoculatus",0.0376547619047619
"1765","Lupinus_formosus",0.0454135593220339
"1766","Lupinus_fulcratus",0.043
"1767","Lupinus_gibertianus",0.0928111111111111
"1768","Lupinus_grayi",0.0429496124031008
"1769","Lupinus_havardii",0.039
"1770","Lupinus_hirsutissimus",0.0459803921568628
"1771","Lupinus_hispanicus",0.132820512820513
"1772","Lupinus_kingii",0.0254411085450346
"1773","Lupinus_latifolius",0.0376058558558558
"1774","Lupinus_lepidus",0.0204173228346457
"1775","Lupinus_leucophyllus",0.0268526422764227
"1776","Lupinus_luteus",0.0849454430778932
"1777","Lupinus_lyallii",0.0286607142857143
"1778","Lupinus_meionanthus",0.0406228571428571
"1779","Lupinus_mexicanus",0.174241071428571
"1780","Lupinus_microcarpus",0.0446628807434176
"1781","Lupinus_montanus",0.16358583106267
"1782","Lupinus_multiflorus",0.107717948717949
"1783","Lupinus_mutabilis",0.447449152542373
"1784","Lupinus_nanus",0.0428753443526171
"1785","Lupinus_nootkatensis",0.031421200750469
"1786","Lupinus_ornatus",0.0233636363636364
"1787","Lupinus_palaestinus",0.0653417721518987
"1788","Lupinus_perennis",0.0260385508592661
"1789","Lupinus_pilosus",0.145476861167002
"1790","Lupinus_polycarpus",0.0300110701107011
"1791","Lupinus_polyphyllus",0.0993789139131022
"1792","Lupinus_pubescens",0.385048951048951
"1793","Lupinus_pusillus",0.0242495291902071
"1794","Lupinus_rivularis",0.0240434782608696
"1795","Lupinus_sellulus",0.0330427215189874
"1796","Lupinus_sericeus",0.0268466533466533
"1797","Lupinus_sparsiflorus",0.0390086890819797
"1798","Lupinus_subcarnosus",0.0390168067226891
"1799","Lupinus_succulentus",0.0459225061830174
"1800","Lupinus_vallicola",0.0423090909090909
"1801","Lupinus_villosus",0.0419282868525896
"1802","Lysiloma_acapulcense",0.187877172653534
"1803","Lysiloma_divaricatum",0.170796399751707
"1804","Lysiloma_latisiliquum",0.119966843501326
"1805","Lysiloma_watsonii",0.104230769230769
"1806","Lysiphyllum_carronii",0.0428980582524272
"1807","Lysiphyllum_gilvum",0.0269078341013825
"1808","Maackia_amurensis",0.0673027798647633
"1809","Maackia_hupehensis",0.404589743589744
"1810","Machaerium_aculeatum",0.118645299145299
"1811","Machaerium_arboreum",0.701804093567251
"1812","Machaerium_brasiliense",0.128509043927649
"1813","Machaerium_ferox",0.259852631578947
"1814","Machaerium_floribundum",0.3424
"1815","Machaerium_hoehneanum",0.125
"1816","Machaerium_incorruptibile",0.146947368421053
"1817","Machaerium_inundatum",0.262510309278351
"1818","Machaerium_isadelphum",0.335551839464883
"1819","Machaerium_latifolium",0.176444444444444
"1820","Machaerium_lunatum",0.0961059190031152
"1821","Machaerium_madeirense",0.401877551020408
"1822","Machaerium_milleflorum",0.442632653061225
"1823","Machaerium_multifoliolatum",0.51890243902439
"1824","Machaerium_myrianthum",0.282214285714286
"1825","Machaerium_nyctitans",0.134884615384615
"1826","Machaerium_opacum",0.0904163265306123
"1827","Machaerium_pedicellatum",0.12944
"1828","Machaerium_quinata",0.241278350515464
"1829","Machaerium_salzmannii",0.091875
"1830","Machaerium_stipitatum",0.123732843137255
"1831","Machaerium_villosum",0.132623616236162
"1832","Macrolobium_acaciifolium",0.277884146341463
"1833","Macrolobium_angustifolium",0.327994884910486
"1834","Macrolobium_bifolium",0.181714893617021
"1835","Macrolobium_campestre",0.122946428571429
"1836","Macrolobium_latifolium",0.0862038834951456
"1837","Macrolobium_limbatum",0.467454054054054
"1838","Macrolobium_microcalyx",0.358353658536585
"1839","Macrolobium_multijugum",0.409831428571429
"1840","Macrolobium_pendulum",0.122864864864865
"1841","Macrolobium_punctatum",0.2166
"1842","Macrolobium_suaveolens",0.386478260869565
"1843","Macroptilium_atropurpureum",0.139014705882352
"1844","Macroptilium_bracteatum",0.101915254237288
"1845","Macroptilium_erythroloma",0.174608695652174
"1846","Macroptilium_gibbosifolium",0.144857045609258
"1847","Macroptilium_gracile",0.213119815668203
"1848","Macroptilium_lathyroides",0.115732267037552
"1849","Macroptilium_martii",0.0756451612903226
"1850","Macroptilium_panduratum",0.0824363636363636
"1851","Macrosamanea_discolor",0.305984615384615
"1852","Macrosamanea_duckei",0.125
"1853","Macrosamanea_pubiramea",0.273125683060109
"1854","Macrosamanea_spruceana",0.509847457627119
"1855","Macrotyloma_africanum",0.156148148148148
"1856","Macrotyloma_axillare",0.142865217391304
"1857","Macrotyloma_daltonii",0.152238095238095
"1858","Macrotyloma_densiflorum",0.320045454545455
"1859","Macrotyloma_geocarpum",0.0982340425531915
"1860","Macrotyloma_maranguense",0.11565
"1861","Macrotyloma_uniflorum",0.129979591836735
"1862","Marina_parryi",0.0692368421052633
"1863","Martiodendron_elatum",0.132441176470588
"1864","Mastersia_bakeri",0.36021875
"1865","Medicago_arabica",0.099982874391671
"1866","Medicago_arborea",0.130745882352941
"1867","Medicago_blancheana",0.130395061728395
"1868","Medicago_cancellata",0.0935294117647059
"1869","Medicago_constricta",0.295585714285714
"1870","Medicago_coronata",0.138175991861648
"1871","Medicago_disciformis",0.168157068062827
"1872","Medicago_doliata",0.158878395860285
