"","species","intrdcd.x","mean_wal_score"
"602","Astragalus_ponticus",0,0.148609090909091
"603","Astragalus_purshii",0,0.02970675944334
"604","Astragalus_robbinsii",0,0.0225287081339713
"605","Astragalus_scaberrimus",0,0.128423487544484
"606","Astragalus_sempervirens",0,0.121517866129844
"607","Astragalus_sesameus",0,0.152244625217897
"608","Astragalus_sesameus",1,0.014
"609","Astragalus_sinicus",0,0.394834016393444
"610","Astragalus_sinicus",1,0.056
"611","Astragalus_spatulatus",0,0.0266568265682657
"612","Astragalus_stenoceras",0,0.126620689655172
"613","Astragalus_stevenianus",0,0.263272727272727
"614","Astragalus_subumbellatus",0,0.437066666666667
"615","Astragalus_sulcatus",0,0.0592228796844182
"616","Astragalus_tenellus",0,0.0259557046979866
"617","Astragalus_tener",0,0.043
"618","Astragalus_tibetanus",0,0.304308016877637
"619","Astragalus_tibetanus",1,0.023
"620","Astragalus_tribuloides",0,0.138481735159817
"621","Astragalus_trichopodus",0,0.0569897260273972
"622","Astragalus_uliginosus",0,0.039889748549323
"623","Astragalus_umbellatus",0,0.0167403598971722
"624","Astragalus_utahensis",0,0.0268327645051195
"625","Astragalus_vaginatus",0,0.0505945945945946
"626","Astragalus_vexilliflexus",0,0.0486146788990826
"627","Astragalus_whitneyi",0,0.0353004231311707
"628","Astragalus_wootonii",0,0.0582299107142857
"629","Astragalus_zingeri",0,0.0671578947368421
"630","Ateleia_glazioveana",0,0.101548387096774
"631","Ateleia_gummifera",0,0.159835164835165
"632","Baikiaea_insignis",0,0.128061728395062
"633","Baikiaea_insignis",1,0.259
"634","Baikiaea_plurijuga",0,0.178203488372093
"635","Balsamocarpon_brevifolium",0,0.092468085106383
"636","Baphia_laurifolia",0,0.0965580110497237
"637","Baphia_massaiensis",0,0.149744927536232
"638","Baphia_maxima",0,0.09045
"639","Baphia_pubescens",0,0.0811353711790393
"640","Baphiopsis_parviflora",0,0.151176991150442
"641","Baptisia_alba",0,0.0303849878934625
"642","Baptisia_australis",0,0.0283271474019087
"643","Baptisia_australis",1,0.0240997150997151
"644","Baptisia_bracteata",0,0.0265515610217597
"645","Baptisia_bracteata",1,0.025
"646","Baptisia_perfoliata",0,0.0695190839694656
"647","Baptisia_tinctoria",0,0.0347877697841726
"648","Barbieria_pinnata",0,0.297520547945205
"649","Batesia_floribunda",0,0.245188888888889
"650","Bauhinia_acreana",0,0.200855769230769
"651","Bauhinia_acuminata",0,0.479222222222222
"652","Bauhinia_acuminata",1,0.674047846889952
"653","Bauhinia_acuruana",0,0.0839859649122807
"654","Bauhinia_bauhinioides",0,0.09048
"655","Bauhinia_brachycarpa",0,0.611218068535825
"656","Bauhinia_brevipes",0,0.0874387755102041
"657","Bauhinia_conwayi",0,0.1529
"658","Bauhinia_divaricata",0,0.150483297413793
"659","Bauhinia_forficata",0,0.0981271102284013
"660","Bauhinia_galpinii",0,0.106928571428571
"661","Bauhinia_galpinii",1,0.109578947368421
"662","Bauhinia_longicuspis",0,0.248034351145038
"663","Bauhinia_longifolia",0,0.116242352941176
"664","Bauhinia_monandra",0,0.202
"665","Bauhinia_monandra",1,0.188418439716312
"666","Bauhinia_pauletia",0,0.279278969957082
"667","Bauhinia_pentandra",0,0.0881855072463768
"668","Bauhinia_petersiana",0,0.237282485875706
"669","Bauhinia_picta",0,0.827
"670","Bauhinia_picta",1,0.187
"671","Bauhinia_pottsii",0,0.453477272727273
"672","Bauhinia_pulchella",0,0.0923426395939086
"673","Bauhinia_purpurea",0,0.669273333333333
"674","Bauhinia_purpurea",1,0.326190476190476
"675","Bauhinia_racemosa",0,0.66762037037037
"676","Bauhinia_rufa",0,0.104172529313233
"677","Bauhinia_rufescens",0,0.0991271317829458
"678","Bauhinia_rufescens",1,0.701
"679","Bauhinia_tomentosa",0,0.163620320855615
"680","Bauhinia_tomentosa",1,0.550686274509804
"681","Bauhinia_ungulata",0,0.145869739478958
"682","Bauhinia_variegata",0,0.634534653465347
"683","Bauhinia_variegata",1,0.232825892857143
"684","Berlinia_bracteosa",0,0.0887114427860697
"685","Berlinia_craibiana",0,0.140769230769231
"686","Berlinia_grandiflora",0,0.0676446153846152
"687","Bituminaria_bituminosa",0,0.133289341575739
"688","Bobgunnia_madagascariensis",0,0.114920720720721
"689","Bolusanthus_speciosus",0,0.102155440414508
"690","Bossiaea_aquifolium",0,0.053
"691","Bossiaea_bossiaeoides",0,0.0257020134228188
"692","Bossiaea_buxifolia",0,0.0336534954407295
"693","Bossiaea_cinerea",0,0.0162615669339914
"694","Bossiaea_dentata",0,0.053
"695","Bossiaea_ensata",0,0.0353256616800921
"696","Bossiaea_eriocarpa",0,0.053
"697","Bossiaea_foliosa",0,0.0282111553784861
"698","Bossiaea_heterophylla",0,0.0351582008530438
"699","Bossiaea_linophylla",0,0.053
"700","Bossiaea_ornata",0,0.053
"701","Bossiaea_preissii",0,0.053
"702","Bossiaea_prostrata",0,0.0192054438280167
"703","Bossiaea_pulchella",0,0.053
"704","Bossiaea_walkeri",0,0.0340098039215686
"705","Bossiaea_webbii",0,0.053
"706","Bowdichia_nitida",0,0.125
"707","Bowdichia_virgilioides",0,0.149011274934952
"708","Brachystegia_allenii",0,0.249782608695652
"709","Brachystegia_boehmii",0,0.241288461538462
"710","Brachystegia_bussei",0,0.20915873015873
"711","Brachystegia_cynometroides",0,0.121
"712","Brachystegia_floribunda",0,0.244142857142857
"713","Brachystegia_manga",0,0.23590243902439
"714","Brachystegia_taxifolia",0,0.2665
"715","Brachystegia_utilis",0,0.221044776119403
"716","Brodriguesia_santosii",0,0.074
"717","Brownea_ariza",0,0.783531578947368
"718","Brya_ebenus",0,0.218
"719","Brya_ebenus",1,0.233571428571429
"720","Butea_monosperma",0,0.692812865497076
"721","Butea_monosperma",1,0.362548387096774
"722","Cadia_ellisiana",0,0.202
"723","Cadia_purpurea",0,0.176642857142857
"724","Cajanus_acutifolius",0,0.032578488372093
"725","Cajanus_cajan",0,0.701041666666666
"726","Cajanus_cajan",1,0.244794158075601
"727","Cajanus_goensis",0,0.504358208955224
"728","Cajanus_mollis",0,0.573296296296296
"729","Cajanus_scarabaeoides",0,0.28627538071066
"730","Cajanus_scarabaeoides",1,0.0394905660377358
"731","Calicotome_infesta",0,0.11865
"732","Calicotome_spinosa",0,0.139105205278592
"733","Calicotome_spinosa",1,0.0157284768211921
"734","Callerya_cinerea",0,0.583464539007092
"735","Calliandra_bella",0,0.074
"736","Calliandra_coriacea",0,0.380036585365854
"737","Calliandra_dysantha",0,0.082504
"738","Calliandra_eriophylla",0,0.0675409181636723
"739","Calliandra_erubescens",0,0.074
"740","Calliandra_foliolosa",0,0.100944649446494
"741","Calliandra_guildingii",0,0.549661290322581
"742","Calliandra_haematocephala",0,0.187
"743","Calliandra_haematocephala",1,0.305024096385542
"744","Calliandra_haematomma",0,0.1254
"745","Calliandra_harrisii",0,0.142545454545455
"746","Calliandra_houstoniana",0,0.167077165354331
"747","Calliandra_houstoniana",1,0.195424528301887
"748","Calliandra_humilis",0,0.0708083333333333
"749","Calliandra_juzepczukii",0,0.184171428571429
"750","Calliandra_macrocalyx",0,0.0794862385321101
"751","Calliandra_parviflora",0,0.0870785714285714
"752","Calliandra_parvifolia",0,0.0819625668449197
"753","Calliandra_pittieri",0,0.767368965517241
"754","Calliandra_rubescens",0,0.137384057971014
"755","Calliandra_surinamensis",0,0.273856617647059
"756","Calliandra_surinamensis",1,0.0884742268041237
"757","Calliandra_tergemina",0,0.194465863453815
"758","Calliandra_trinervia",0,0.408087818696884
"759","Calopogonium_caeruleum",0,0.213508751458576
"760","Calopogonium_caeruleum",1,0.268666666666667
"761","Calpocalyx_dinklagei",0,0.082
"762","Calpurnia_aurea",0,0.142065359477124
"763","Calpurnia_aurea",1,0.195
"764","Campsiandra_comosa",0,0.097
"765","Camptosema_coriaceum",0,0.0916317204301074
"766","Camptosema_pedicellatum",0,0.0737
"767","Camptosema_rubicundum",0,0.0835568181818182
"768","Campylotropis_macrocarpa",0,0.337246183206107
"769","Campylotropis_macrocarpa",1,0.056
"770","Canavalia_africana",0,0.133887640449438
"771","Canavalia_brasiliensis",0,0.171258644536653
"772","Canavalia_brasiliensis",1,0.031
"773","Canavalia_cathartica",0,0.274633663366337
"774","Canavalia_cathartica",1,0.0397358490566038
"775","Canavalia_gladiata",0,0.543540229885057
"776","Canavalia_gladiata",1,0.162821428571429
"777","Canavalia_lineata",0,0.131562841530055
"778","Canavalia_rosea",0,0.133214589235128
"779","Caragana_arborescens",0,0.0489519397799653
"780","Caragana_arborescens",1,0.047740068104427
"781","Caragana_aurantiaca",0,0.3184
"782","Caragana_aurantiaca",1,0.0376
"783","Caragana_brevispina",0,0.3942
"784","Caragana_erinacea",0,0.427469387755102
"785","Caragana_frutex",0,0.0753193493150686
"786","Caragana_frutex",1,0.0525862068965517
"787","Caragana_korshinskii",0,0.154518518518519
"788","Caragana_leveillei",0,0.18864
"789","Caragana_microphylla",0,0.126983516483517
"790","Caragana_microphylla",1,0.052
"791","Caragana_polourensis",0,0.144
"792","Caragana_rosea",0,0.182857142857143
"793","Caragana_sinica",0,0.445679144385027
"794","Caragana_sinica",1,0.0848108108108108
"795","Caragana_versicolor",0,0.440328205128205
"796","Caragana_zahlbruckneri",0,0.139636363636364
"797","Carmichaelia_arborea",0,0.013
"798","Carmichaelia_kirkii",0,0.013
"799","Carmichaelia_odorata",0,0.0122765957446808
"800","Carmichaelia_petriei",0,0.013
"801","Cassia_abbreviata",0,0.167531088082902
"802","Cassia_bakeriana",0,0.438
"803","Cassia_brewsteri",0,0.043
"804","Cassia_cowanii",0,0.289111111111111
"805","Cassia_fastuosa",0,0.117719101123596
"806","Cassia_ferruginea",0,0.127135531135531
"807","Cassia_fistula",0,0.644073612684032
"808","Cassia_fistula",1,0.35076301615799
"809","Cassia_grandis",0,0.343329652996845
"810","Cassia_grandis",1,0.35727027027027
"811","Cassia_leiandra",0,0.251072916666666
"812","Cassia_leptophylla",0,0.119407407407407
"813","Cassia_marksiana",0,0.0381747572815534
"814","Cassia_moschata",0,0.366384259259259
"815","Cassia_roxburghii",0,0.574714285714286
"816","Cassia_spruceana",0,0.130049180327869
"817","Castanospermum_australe",0,0.0404099037138927
"818","Castanospermum_australe",1,0.319909090909091
"819","Cathormion_umbellatum",0,0.0426705653021442
"820","Cedrelinga_cateniformis",0,0.462814545454545
"821","Cenostigma_macrophyllum",0,0.0824776785714287
"822","Cenostigma_tocantinum",0,0.125
"823","Centrolobium_microchaete",0,0.114844827586207
"824","Centrolobium_paraense",0,0.587183333333333
"825","Centrolobium_paraense",1,0.364
"826","Centrolobium_robustum",0,0.1335
"827","Centrolobium_tomentosum",0,0.135071428571429
"828","Centrosema_acutifolium",0,0.365475
"829","Centrosema_angustifolium",0,0.27990756302521
"830","Centrosema_arenarium",0,0.0976057692307692
"831","Centrosema_bracteosum",0,0.0827295081967213
"832","Centrosema_brasilianum",0,0.104550218340611
"833","Centrosema_macrocarpum",0,0.299498727735369
"834","Centrosema_molle",0,0.215211956521739
"835","Centrosema_molle",1,0.0495450236966825
"836","Centrosema_pascuorum",0,0.124982954545454
"837","Centrosema_pascuorum",1,0.0345416666666667
"838","Centrosema_plumieri",0,0.213568900126422
"839","Centrosema_plumieri",1,0.08685
"840","Centrosema_pubescens",0,0.241043204320432
"841","Centrosema_pubescens",1,0.116336763330215
"842","Centrosema_rotundifolium",0,0.0866285714285714
"843","Centrosema_sagittatum",0,0.154385321100917
"844","Centrosema_schottii",0,0.155551020408163
"845","Centrosema_venosum",0,0.215942446043165
"846","Centrosema_vexillatum",0,0.240255319148936
"847","Centrosema_virginianum",0,0.085515791632486
"848","Centrosema_virginianum",1,0.222411764705882
"849","Ceratonia_siliqua",0,0.155538538395653
"850","Ceratonia_siliqua",1,0.0575700045310375
"851","Cercis_canadensis",0,0.0424764876198083
"852","Cercis_canadensis",1,0.12
"853","Cercis_glabra",0,0.5015625
"854","Cercis_siliquastrum",0,0.136736031086694
"855","Cercis_siliquastrum",1,0.0732954545454545
"856","Chadsia_grevei",0,0.202
"857","Chamaecrista_absus",0,0.102633791430881
"858","Chamaecrista_absus",1,0.24504
"859","Chamaecrista_adiantifolia",0,0.249960784313726
"860","Chamaecrista_apoucouita",0,0.186319444444444
"861","Chamaecrista_biensis",0,0.0827338129496402
"862","Chamaecrista_calycioides",0,0.10958024691358
"863","Chamaecrista_chamaecristoides",0,0.162006451612903
"864","Chamaecrista_ciliolata",0,0.13747619047619
"865","Chamaecrista_comosa",0,0.0659096774193548
"866","Chamaecrista_conferta",0,0.0888810408921932
"867","Chamaecrista_cytisoides",0,0.0862654867256637
"868","Chamaecrista_decumbens",0,0.056
"869","Chamaecrista_dentata",0,0.151
"870","Chamaecrista_desvauxii",0,0.167066535239033
"871","Chamaecrista_diphylla",0,0.159511659807956
"872","Chamaecrista_duartei",0,0.0777560975609756
"873","Chamaecrista_ensiformis",0,0.101023952095808
"874","Chamaecrista_fagonioides",0,0.113812734082397
"875","Chamaecrista_fasciculata",0,0.0352145349536758
"876","Chamaecrista_fasciculata",1,0.0310833333333333
"877","Chamaecrista_flexuosa",0,0.11813680781759
"878","Chamaecrista_glandulosa",0,0.222627956989247
"879","Chamaecrista_hispidula",0,0.139228282828283
"880","Chamaecrista_isidorea",0,0.0583793103448276
"881","Chamaecrista_kirkii",0,0.14081684981685
"882","Chamaecrista_kunthiana",0,0.159202572347267
"883","Chamaecrista_leschenaultiana",0,0.440053719008265
"884","Chamaecrista_leschenaultiana",1,0.177625
"885","Chamaecrista_lineata",0,0.127426666666667
"886","Chamaecrista_neesiana",0,0.109388429752066
"887","Chamaecrista_negrensis",0,0.193387096774194
"888","Chamaecrista_nictitans",0,0.124778219571461
"889","Chamaecrista_nictitans",1,0.0521274131274131
"890","Chamaecrista_nomame",0,0.0846527536231878
"891","Chamaecrista_nomame",1,0.033
"892","Chamaecrista_orbiculata",0,0.0750316742081448
"893","Chamaecrista_pilosa",0,0.221677966101695
"894","Chamaecrista_pilosa",1,0.0331818181818182
"895","Chamaecrista_planaltoana",0,0.056
"896","Chamaecrista_pumila",0,0.572851851851852
"897","Chamaecrista_ramosa",0,0.112653429602888
"898","Chamaecrista_repens",0,0.0841125
"899","Chamaecrista_rotundifolia",0,0.152691507798961
"900","Chamaecrista_rotundifolia",1,0.0432553588070829
"901","Chamaecrista_serpens",0,0.172039252336449
"902","Chamaecrista_serpens",1,0.0765
"903","Chamaecrista_stricta",0,0.0976526315789474
"904","Chamaecrista_viscosa",0,0.342249056603773
"905","Chamaecrista_xinguensis",0,0.119724137931034
"906","Chesneya_cuneata",0,0.461902777777778
"907","Chloroleucon_dumosum",0,0.0819782608695652
"908","Chloroleucon_foliolosum",0,0.080552036199095
"909","Chloroleucon_mangense",0,0.416151380231524
"910","Chloroleucon_tortum",0,0.1316
"911","Chorizema_aciculare",0,0.053
"912","Chorizema_cordatum",0,0.053
"913","Chorizema_cytisoides",0,0.053
"914","Chorizema_diversifolium",0,0.053
"915","Chorizema_parviflorum",0,0.0385704918032787
"916","Chorizema_reticulatum",0,0.053
"917","Christia_obcordata",0,0.365758928571429
"918","Cicer_arietinum",0,0.710156069364162
"919","Cicer_arietinum",1,0.387204028290287
"920","Cicer_echinospermum",0,0.788
"921","Cicer_pinnatifidum",0,0.574076923076923
"922","Cicer_reticulatum",0,0.788
"923","Cladrastis_wilsonii",0,0.467135135135135
"924","Clathrotropis_macrocarpa",0,0.620577922077922
"925","Clathrotropis_nitida",0,0.385303571428572
"926","Clianthus_puniceus",0,0.011
"927","Clianthus_puniceus",1,0.364
"928","Clitoria_amazonum",0,0.144508620689655
"929","Clitoria_arborea",0,0.343975609756097
"930","Clitoria_australis",0,0.024224
"931","Clitoria_fairchildiana",0,0.172630036630037
"932","Clitoria_falcata",0,0.209015053763441
"933","Clitoria_falcata",1,0.0895238095238095
"934","Clitoria_guianensis",0,0.209107142857143
"935","Clitoria_javitensis",0,0.47196887159533
"936","Clitoria_laurifolia",0,0.100959459459459
"937","Clitoria_laurifolia",1,0.247584158415842
"938","Clitoria_mariana",0,0.0604459999999999
"939","Clitoria_sagotii",0,0.345232142857143
"940","Clitoria_ternatea",0,0.154819376026272
"941","Clitoria_ternatea",1,0.431300347222223
"942","Codariocalyx_gyroides",0,0.467888372093023
"943","Codariocalyx_gyroides",1,0.259
"944","Codariocalyx_motorius",0,0.477641732283464
"945","Codariocalyx_motorius",1,0.052
"946","Cojoba_arborea",0,0.173474784747847
"947","Collaea_speciosa",0,0.18215873015873
"948","Cologania_angustifolia",0,0.103601459854015
"949","Cologania_broussonetii",0,0.174558363417569
"950","Colutea_arborescens",0,0.119652668621701
"951","Colutea_arborescens",1,0.0659261744966443
"952","Colutea_cilicica",0,0.240348837209302
"953","Colutea_orientalis",0,0.161723076923077
"954","Colutea_orientalis",1,0.115333333333333
"955","Colvillea_racemosa",0,0.202
"956","Colvillea_racemosa",1,0.701
"957","Conzattia_multiflora",0,0.18901593625498
"958","Copaifera_baumiana",0,0.37025641025641
"959","Copaifera_duckei",0,0.0876478873239437
"960","Copaifera_langsdorffii",0,0.110955281418658
"961","Copaifera_lucens",0,0.105428571428571
"962","Copaifera_multijuga",0,0.123109589041096
"963","Copaifera_officinalis",0,0.313090909090909
"964","Copaifera_trapezifolia",0,0.134429906542056
"965","Coronilla_coronata",0,0.0990864745011087
"966","Coronilla_juncea",0,0.143422204847537
"967","Coronilla_minima",0,0.130920849557522
"968","Coronilla_repanda",0,0.105570866141732
"969","Coronilla_scorpioides",0,0.13796558042141
"970","Coronilla_vaginalis",0,0.0937985751295337
"971","Coronilla_vaginalis",1,0.014
"972","Coronilla_valentina",0,0.13066224766496
"973","Coronilla_valentina",1,0.0731764705882353
"974","Coursetia_caribaea",0,0.206553210202287
"975","Coursetia_ferruginea",0,0.651367346938775
"976","Craibia_brevicaudata",0,0.216583333333333
"977","Cranocarpus_martii",0,0.074
"978","Cratylia_argentea",0,0.101726315789474
"979","Crotalaria_acicularis",0,0.53376
"980","Crotalaria_agatiflora",0,0.183895104895105
"981","Crotalaria_agatiflora",1,0.172086021505376
"982","Crotalaria_alata",0,0.21926953125
"983","Crotalaria_alata",1,0.14716
"984","Crotalaria_albida",0,0.400333333333333
"985","Crotalaria_alexandri",0,0.22775
"986","Crotalaria_angulata",0,0.701
"987","Crotalaria_angulata",1,0.136
"988","Crotalaria_anthyllopsis",0,0.237076923076923
"989","Crotalaria_argyraea",0,0.0955227272727273
"990","Crotalaria_atrorubens",0,0.0984838709677419
"991","Crotalaria_axillaris",0,0.164143939393939
"992","Crotalaria_barkae",0,0.132125984251969
"993","Crotalaria_bongensis",0,0.0754545454545455
"994","Crotalaria_bracteata",0,0.510689655172414
"995","Crotalaria_brevidens",0,0.199223300970874
"996","Crotalaria_brevidens",1,0.10805
"997","Crotalaria_breviflora",0,0.134869565217391
"998","Crotalaria_brevis",0,0.0300149253731343
"999","Crotalaria_burkeana",0,0.0662111111111111
"1000","Crotalaria_calycina",0,0.14797605893186
"1001","Crotalaria_capensis",0,0.146665399239543
"1002","Crotalaria_caudata",0,0.215962962962963
"1003","Crotalaria_cephalotes",0,0.133712264150943
"1004","Crotalaria_chinensis",0,0.348583333333333
"1005","Crotalaria_cleomifolia",0,0.158216783216783
"1006","Crotalaria_cleomifolia",1,0.507
"1007","Crotalaria_comosa",0,0.0965431034482759
"1008","Crotalaria_cunninghamii",0,0.0312351598173515
"1009","Crotalaria_damarensis",0,0.0839326923076923
"1010","Crotalaria_deserticola",0,0.191589473684211
"1011","Crotalaria_dissitiflora",0,0.0328508371385084
"1012","Crotalaria_distans",0,0.0704864864864865
"1013","Crotalaria_distans",1,0.0395
"1014","Crotalaria_doidgeae",0,0.043
"1015","Crotalaria_dura",0,0.0891627906976744
"1016","Crotalaria_eremicola",0,0.0739318181818182
"1017","Crotalaria_excisa",0,0.23
"1018","Crotalaria_glauca",0,0.124864864864865
"1019","Crotalaria_globifera",0,0.0561363636363636
"1020","Crotalaria_goreensis",0,0.0713161157024793
"1021","Crotalaria_goreensis",1,0.0499832495812395
"1022","Crotalaria_holosericea",0,0.074
"1023","Crotalaria_humifusa",0,0.188594594594595
"1024","Crotalaria_humilis",0,0.23
"1025","Crotalaria_hyssopifolia",0,0.110179190751445
"1026","Crotalaria_incana",0,0.195508074534161
"1027","Crotalaria_incana",1,0.087708762886598
"1028","Crotalaria_juncea",0,0.612402298850575
"1029","Crotalaria_juncea",1,0.114434156378601
"1030","Crotalaria_laburnifolia",0,0.14647628458498
"1031","Crotalaria_laburnifolia",1,0.053
"1032","Crotalaria_lachnocarpoides",0,0.186967479674797
"1033","Crotalaria_lachnophora",0,0.147429752066116
"1034","Crotalaria_lanceolata",0,0.142382978723404
"1035","Crotalaria_lanceolata",1,0.0751001371742114
"1036","Crotalaria_linifolia",0,0.454042056074767
"1037","Crotalaria_longirostrata",0,0.187739212007505
"1038","Crotalaria_longirostrata",1,0.032
"1039","Crotalaria_maypurensis",0,0.169058651026393
"1040","Crotalaria_medicaginea",0,0.0522537851478009
"1041","Crotalaria_micans",0,0.217752164502165
"1042","Crotalaria_micans",1,0.335713147410359
"1043","Crotalaria_microcarpa",0,0.0833992467043318
"1044","Crotalaria_mitchellii",0,0.0398888888888889
"1045","Crotalaria_monteiroi",0,0.11001935483871
"1046","Crotalaria_mysorensis",0,0.234872340425532
"1047","Crotalaria_natalitia",0,0.185340909090909
"1048","Crotalaria_nitens",0,0.541887434554974
"1049","Crotalaria_novae-hollandiae",0,0.0307701149425286
"1050","Crotalaria_obscura",0,0.188375
"1051","Crotalaria_ochroleuca",0,0.141674846625767
"1052","Crotalaria_ochroleuca",1,0.0913188405797101
"1053","Crotalaria_pallida",0,0.228903357903358
"1054","Crotalaria_pallida",1,0.145901011176158
"1055","Crotalaria_paulina",0,0.307247933884297
"1056","Crotalaria_perrottetii",0,0.0935921052631579
"1057","Crotalaria_pilosa",0,0.261911330049261
"1058","Crotalaria_pisicarpa",0,0.149303571428571
"1059","Crotalaria_platysepala",0,0.0923174603174603
"1060","Crotalaria_podocarpa",0,0.0931875
"1061","Crotalaria_polysperma",0,0.202024691358025
"1062","Crotalaria_prostrata",0,0.552882352941176
"1063","Crotalaria_prostrata",1,0.02
"1064","Crotalaria_pumila",0,0.14633353960396
"1065","Crotalaria_pumila",1,0.032
"1066","Crotalaria_quinquefolia",0,0.240264705882353
"1067","Crotalaria_quinquefolia",1,0.133125
"1068","Crotalaria_recta",0,0.174962025316456
"1069","Crotalaria_retusa",0,0.166308857808857
"1070","Crotalaria_retusa",1,0.106116666666667
"1071","Crotalaria_rogersii",0,0.213318181818182
"1072","Crotalaria_sagittalis",0,0.112706024096386
"1073","Crotalaria_saharae",0,0.125728260869565
"1074","Crotalaria_senegalensis",0,0.131177570093458
"1075","Crotalaria_sessiliflora",0,0.309911078717201
"1076","Crotalaria_shirensis",0,0.17564
"1077","Crotalaria_spartea",0,0.184741935483871
"1078","Crotalaria_sphaerocarpa",0,0.113664
"1079","Crotalaria_spinosa",0,0.175232558139535
"1080","Crotalaria_stipularia",0,0.0983548387096774
"1081","Crotalaria_subcapitata",0,0.132050279329609
"1082","Crotalaria_tetragona",0,0.583929824561404
"1083","Crotalaria_tetragona",1,0.052
"1084","Crotalaria_trichotoma",0,0.195423076923077
"1085","Crotalaria_trichotoma",1,0.173995485327314
"1086","Crotalaria_uncinella",0,0.230805084745763
"1087","Crotalaria_vallicola",0,0.193352941176471
"1088","Crotalaria_vasculosa",0,0.181229166666667
"1089","Crotalaria_velutina",0,0.20821052631579
"1090","Crotalaria_verrucosa",0,0.198391447368421
"1091","Crotalaria_verrucosa",1,0.16072972972973
"1092","Crotalaria_virgulata",0,0.14025
"1093","Crotalaria_virgulata",1,0.0583529411764706
"1094","Crotalaria_vitellina",0,0.150264084507042
"1095","Crotalaria_xanthoclada",0,0.202
"1096","Crudia_amazonica",0,0.235842105263158
"1097","Crudia_aromatica",0,0.0896333333333333
"1098","Crudia_bracteata",0,0.2528
"1099","Crudia_oblonga",0,0.245383561643836
"1100","Crudia_tomentosa",0,0.104833333333333
"1101","Cryptosepalum_maraviense",0,0.20906993006993
"1102","Cullen_americanum",0,0.16
"1103","Cullen_americanum",1,0.03625
"1104","Cullen_corylifolium",0,0.644211111111111
"1105","Cullen_corylifolium",1,0.035
"1106","Cullen_tomentosum",0,0.129033333333333
"1107","Cyamopsis_serrata",0,0.125517857142857
"1108","Cyamopsis_tetragonoloba",0,0.628733333333333
"1109","Cyamopsis_tetragonoloba",1,0.462428571428571
"1110","Cyclopia_buxifolia",0,0.23
"1111","Cyclopia_galioides",0,0.23
"1112","Cyclopia_genistoides",0,0.23
"1113","Cyclopia_intermedia",0,0.23
"1114","Cyclopia_maculata",0,0.23
"1115","Cyclopia_meyeriana",0,0.23
"1116","Cyclopia_pubescens",0,0.23
"1117","Cylicodiscus_gabunensis",0,0.0768771929824562
"1118","Cymbosema_roseum",0,0.376893939393939
"1119","Cynometra_cauliflora",0,0.317578947368421
"1120","Cynometra_cauliflora",1,0.392333333333333
"1121","Cynometra_hankei",0,0.138868421052632
"1122","Cynometra_retusa",0,0.128478260869565
"1123","Cytisophyllum_sessilifolium",0,0.120293325168401
"1124","Cytisus_arboreus",0,0.15528895612708
"1125","Cytisus_balansae",0,0.169412844036697
"1126","Cytisus_decumbens",0,0.116423400129282
"1127","Cytisus_multiflorus",0,0.118915690866511
"1128","Cytisus_multiflorus",1,0.0869935897435897
"1129","Cytisus_scoparius",0,0.0863571654186983
"1130","Cytisus_scoparius",1,0.0211703902846019
"1131","Cytisus_striatus",0,0.117325280414151
"1132","Cytisus_striatus",1,0.0890940860215054
"1133","Cytisus_supranubius",0,0.06
"1134","Cytisus_villosus",0,0.0978733572281957
"1135","Dahlstedtia_pinnata",0,0.133568181818182
"1136","Dalbergia_arbutifolia",0,0.24583908045977
"1137","Dalbergia_armata",0,0.054767175572519
"1138","Dalbergia_assamica",0,0.519332
"1139","Dalbergia_baronii",0,0.202
"1140","Dalbergia_benthamii",0,0.340194805194805
"1141","Dalbergia_boehmii",0,0.203460869565217
"1142","Dalbergia_brasiliensis",0,0.128056451612903
"1143","Dalbergia_candenatensis",0,0.276075268817204
"1144","Dalbergia_chapelieri",0,0.202
"1145","Dalbergia_cultrata",0,0.516746987951807
"1146","Dalbergia_dyeriana",0,0.553747663551402
"1147","Dalbergia_ecastaphyllum",0,0.11101018922853
"1148","Dalbergia_fischeri",0,0.229375
"1149","Dalbergia_frutescens",0,0.151635334088335
"1150","Dalbergia_hainanensis",0,0.148
"1151","Dalbergia_hancei",0,0.456953488372093
"1152","Dalbergia_horrida",0,0.699
"1153","Dalbergia_hupeana",0,0.454606896551724
"1154","Dalbergia_inundata",0,0.26932183908046
"1155","Dalbergia_lactea",0,0.181857142857143
"1156","Dalbergia_lanceolaria",0,0.656173913043478
"1157","Dalbergia_lanceolaria",1,0.1915
"1158","Dalbergia_latifolia",0,0.516842105263158
"1159","Dalbergia_latifolia",1,0.266888888888889
"1160","Dalbergia_louvelii",0,0.202
"1161","Dalbergia_madagascariensis",0,0.202
"1162","Dalbergia_melanoxylon",0,0.15973276904474
"1163","Dalbergia_melanoxylon",1,0.6568
"1164","Dalbergia_millettii",0,0.574641025641026
"1165","Dalbergia_miscolobium",0,0.110292682926829
"1166","Dalbergia_monticola",0,0.202
"1167","Dalbergia_nigra",0,0.128026315789474
"1168","Dalbergia_nitidula",0,0.230031496062992
"1169","Dalbergia_obovata",0,0.0914325581395349
"1170","Dalbergia_odorifera",0,0.358833333333333
"1171","Dalbergia_oligophylla",0,0.116857142857143
"1172","Dalbergia_oliveri",0,0.538141304347826
"1173","Dalbergia_ovata",0,0.759373134328358
