"","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","num_biome","biome","precip_range","temp_range","nitro_range","genus","fixer","woody","annual","uses_num_uses","Domatia","EFN","abs_med_lat"
"1630","Machaerium_myrianthum",44,3414.1,1599.1,2396.63636363636,2317.5,287.7,127.2,192.06976744186,178,27.2724994659424,23.8506247520447,25.6010417071256,25.7958335876465,7.61,-12.833333,-0.0981558409090908,1.962639,-63.5375,6.5483305,-11.612585,3,"1",1815,3.42187471389765,160.5,"Machaerium",1,1,0,0,0,0,1.962639
"1631","Machaerium_multifoliolatum",70,2781.15,1413.25,2201.58571428571,2281.5,315,131.25,205.106060606061,194,26.7456255912781,21.5816672325134,25.1747022901263,25.8854169845581,7.0758,-18.25,-6.19870642857143,-4.498472,-69.857806,1.4865069,-15.0681831,3,"1",1367.9,5.16395835876465,183.75,"Machaerium",1,1,0,0,0,0,4.498472
"1632","Machaerium_madeirense",101,3402,1631,2429.18811881188,2399,410.4,133.2,210.123595505618,186,27.875,23.1916656494141,25.8718234052753,26.3291664123535,9.43333,-15.68333,-0.68206131980198,1.93,-66.03,6.266667,-11.873889,4,"1",1771,4.6833343505859,277.2,"Machaerium",1,1,0,0,0,0,1.93
"1633","Machaerium_latifolium",98,3298.55,1062.5,1819.26530612245,1741.5,312.1,130.55,209.445652173913,194,26.4593757629395,21.084792137146,24.0312500583882,24.46875,15.382554,-21.791944,-12.1367757857143,-14.369986,-66.1287,-0.954796950000001,-18.0040915,6,"1",2236.05,5.37458362579347,181.55,"Machaerium",1,1,0,0,0,0,14.369986
"1634","Machaerium_inundatum",195,3142.7,1326.4,2144.07179487179,2095,368.35,118.25,192.87012987013,172,27.637917137146,25.1437498092651,26.3924144060184,26.4249992370605,11.45,-15.21027,-0.185893555897436,1.916667,-61.91666,8.133998,-13.4790338,4,"1",1816.3,2.49416732788085,250.1,"Machaerium",1,1,0,0,0,0,1.916667
"1635","Machaerium_floribundum",234,3707.4,1335.85,2546.65384615385,2555.5,484.05,144.95,278.227272727273,262,27.7850004196167,20.632292175293,25.0295583447839,25.5270833969116,18.608333,-15.458056,3.8404243042735,4.418335,-73.5674665,17.79277435,-14.1720755,5,"1",2371.55,7.15270824432372,339.1,"Machaerium",1,1,0,0,0,0,4.418335
"1636","Machaerium_ferox",99,3054.8,1609.9,2314.43434343434,2303,401.3,138.05,213.231707317073,187,27.5887496948242,25.5199995040894,26.4446548115123,26.4208335876465,9.89576,-12.099167,-0.361857925252525,-1.083889,-57.833333,7.4394443,-9.1596388,4,"1",1444.9,2.06875019073487,263.25,"Machaerium",1,1,0,0,0,0,1.083889
"1637","Machaerium_brasiliense",398,1815.25,826.75,1357.01262626263,1332.5,308.9,133,199.134502923977,183,25.2885417938232,17.1072916984558,21.0886363790493,20.939582824707,5.13651,-29.6506,-19.8151037572864,-21.7145555,-46.95855085,-10.2514428,-25.30641029,6,"1",988.5,8.1812500953674,175.9,"Machaerium",1,1,0,0,0,0,21.7145555
"1638","Machaerium_aculeatum",248,1798.9,880.6,1340.82186234818,1299,289,118,178.982378854626,163,25.5279165267944,18.6258333206177,22.2405870723338,22.341667175293,3.12467,-27.48,-18.3136639645161,-20.2137678,-47.63226285,-9.4474917,-23.89651159,6,"1",918.3,6.90208320617674,171,"Machaerium",1,1,0,0,0,0,20.2137678
"1639","Machaerium_arboreum",348,2861.95,873.65,1637.97126436782,1396.5,391.15,143.65,238.350299401198,220,28.7095829963684,22.2983329772949,26.6692768157214,27.4395828247071,19.611389,-12.840833,9.69660085057471,9.905219,-74.772795,16.6774446,3.7724266,6,"1",1988.3,6.4112500190735,247.5,"Machaerium",1,1,0,0,0,0,9.905219
"1640","Machaerium_milleflorum",52,3204.1,998.6,2066.5,2296,432.95,164,301.291666666667,301,28.0445825576782,24.1033330917359,26.273637844966,26.4666662216186,15.05,-0.0772,9.27899467307692,9.1456945,-79.687775,11.3166755,6.7039166,4,"1",2205.5,3.94124946594235,268.95,"Machaerium",1,1,0,0,0,0,9.1456945
"1641","Machaerium_lunatum",350,3185.25,977.95,1815.86470588235,1747.5,434,106,222.907473309609,195,27.598957824707,25.4039587974549,26.6371078659506,26.8062496185303,21.058333,-13,6.94791483085714,6.3488895,1.4916665,18.414224,-1.76800005,6,"1",2207.3,2.19499902725214,328,"Machaerium",1,1,0,2,0,0,6.3488895
"1642","Machaerium_isadelphum",317,3115.4,1059.8,2014.06624605678,1997,408,134.5,254.580756013746,245,28.1291667938232,21.5324996948242,25.4899447708852,25.8500003814697,20.43333,-25.4167,5.25141327539432,8.98,-75.82905,18.3814224,-18.3738168,7,"1",2055.6,6.59666709899904,273.5,"Machaerium",1,1,0,0,0,0,8.98
"1643","Aeschynomene_brevifolia",300,1937.4,616,1137.48993288591,1009,275,57,158.626334519573,152,25.4697913169861,17.625,21.3778244665005,21.2791662216187,-12.21667,-31.125,-23.0880972333333,-23.8783775,93.290627,-13.35648375,-30.172284,7,"7",1321.4,7.84479131698607,218,"Aeschynomene",1,0,0,1,0,0,23.8783775
"1644","Aeschynomene_tambacoundensis",67,1878.2,636,959.955223880597,786,202.9,53.1,96.047619047619,81,28.7325006484986,26.0566673278809,27.5697762218874,27.7083339691162,13.766667,8.804627,11.8054218358209,12.166667,-2.51,13.475,9.289946,2,"7",1242.2,2.67583332061769,149.8,"Aeschynomene",1,0,1,0,0,0,12.166667
"1645","Aeschynomene_sensitiva",939,3189.1,769.2,1762.18240343348,1552,430.4,82.45,216.86780104712,184,27.7843749046326,20.0256241798401,24.6561382236399,25.40625,24.023889,-34.47,-4.03299255931842,-4.05,-57.46,18.2718091,-25.630333,9,"1",2419.9,7.75875072479252,347.95,"Aeschynomene",1,1,0,0,0,0,4.05
"1646","Aeschynomene_schliebenii",65,1424.6,816.6,1082.24615384615,1040,176.8,86.15,125.78125,121,22.7099994659423,15.7316663742065,18.8641665972196,18.6375007629395,-7.4,-18.283333,-11.6384779538462,-10.8405,33.783889,-8.887886,-17.746664,4,"7",608,6.9783330917358,90.65,"Aeschynomene",1,1,0,0,0,0,10.8405
"1647","Aeschynomene_rehmannii",64,1176.5,656.9,905.546875,867.5,216.25,101.9,162.583333333333,161.5,20.4883325576782,14.5504168510437,16.9789061993361,16.5770826339722,-22.851667,-27.875,-25.373648578125,-25.61,30.625,-23.6625,-26.625,2,"10",519.6,5.93791570663453,114.35,"Aeschynomene",1,0,0,0,0,0,25.61
"1648","Aeschynomene_nyassana",74,1362.2,760.6,1104.86486486486,1118,198.2,73,124.159420289855,119,24.2279165267944,15.4714582920075,19.8708333195867,19.90625,-5.935,-25.625,-13.8619708783784,-12.9769445,32.2166665,-7.90221355,-25.2125,4,"7",601.6,8.75645823478695,125.2,"Aeschynomene",1,1,0,0,0,0,12.9769445
"1649","Aeschynomene_nodulosa",61,1691,696,1155.14754098361,1120,293,102,192.423728813559,192,22.1291675567627,14.3791666030884,17.838387989607,17.8166656494141,-14.888333,-26.125,-19.4070845901639,-19.12569,32.866667,-15.438568,-24.125,3,"10",995,7.7500009536743,191,"Aeschynomene",1,1,0,0,0,0,19.12569
"1650","Aeschynomene_minutiflora",36,1119.25,652.25,929.666666666667,926,145.1,64.2,98.1142857142857,92,25.1260414123535,18.671875,21.9270832803514,21.7666664123535,-4.7,-27.125,-13.0074566388889,-14.2833335,33.4916665,-5.0763825,-18.258333,4,"7",467,6.45416641235353,80.9,"Aeschynomene",1,0,1,0,0,0,14.2833335
"1651","Aeschynomene_mimosifolia",35,1721.5,694.8,1080.28571428571,1016,217.7,84,139.171428571429,131,24.0520824432373,15.7062497138977,19.9314284460885,20.0833339691162,6.245679,-19.706667,-9.65056997142857,-8.61166,33.442222,-1.1316668,-17.4492745,3,"7",1026.7,8.34583272933957,133.7,"Aeschynomene",1,1,0,0,0,0,8.61166
"1652","Aeschynomene_lateritia",92,1458.7,949.1,1151.28260869565,1095,232.85,64.05,143.134146341463,110.5,27.8316662788391,23.9775003433228,26.3622281447701,26.5500001907348,11.794618,-5.851666,7.09429945652174,8.4663465,2.65645,10.84333315,-5.1353328,3,"7",509.6,3.85416593551635,168.8,"Aeschynomene",1,0,1,0,0,0,8.4663465
"1653","Aeschynomene_filosa",47,1919.1,548.8,1209.53191489362,1280,355.75,88.5,176.75,141,27.2587505340576,23.2220840454102,25.3719859224685,25.7250003814697,23.8744,-20.478417,-0.745106485106382,-5,-50.966667,20.502027,-15.94201564,5,"13",1370.3,4.03666648864745,267.25,"Aeschynomene",1,0,0,0,0,0,5
"1654","Aeschynomene_denticulata",120,1581.6,577.75,1181.575,1225.5,240,90.2,160.201834862385,150,25.9704171180725,17.8202081680298,22.2000346660614,22.4291667938232,-4.838056,-33.47,-23.4433900166667,-24.25,-57.586528,-9.4424859,-31.3259859,6,"7",1003.85,8.15020895004271,149.8,"Aeschynomene",1,1,0,0,0,0,24.25
"1655","Aeschynomene_bracteosa",33,1290.4,829,1116.81818181818,1150,139,71.9,99.037037037037,96,22.574165725708,17.2908336639404,19.9972219467163,19.908332824707,-6.316667,-17.83333,-11.3757133030303,-10.797833,26.2,-7.5379998,-14.9552226,3,"7",461.4,5.28333206176762,67.1,"Aeschynomene",1,1,0,0,0,0,10.797833
"1656","Aeschynomene_abyssinica",116,1776.5,831.5,1266.11206896552,1232.5,369.45,101.95,217.842105263158,199.5,23.5802092552185,15.8520836830139,19.2599497108624,19.3500003814697,11.5667,-19.452944,-0.418926629310345,0.4583335,34.5872605,10.712475,-18.06562525,3,"7",945,7.72812557220462,267.5,"Aeschynomene",1,1,0,0,0,0,0.4583335
"1657","Aeschynomene_cristata",82,1835.5,657.5,1266.51219512195,1176,259.4,76.8,146.054794520548,131,27.3360413551331,22.7750005722046,25.3612805575859,25.40625,8.783333,-24.388863,-4.8700637804878,-2.4166665,25.0916665,8.61451625,-19.1020835,6,"7",1178,4.5610407829285,182.6,"Aeschynomene",1,1,0,0,0,0,2.4166665
"1658","Aeschynomene_afraspera",94,1349.1,371.6,1002.76595744681,1052,279.199999999999,39.2,133.566265060241,107,28.9360410690307,24.6045838356018,27.1808952575034,27.4520826339722,15.283333,-16.678056,8.56671309574468,9.1966665,0.9616665,14.55666645,3.01,4,"7",977.5,4.33145723342892,240,"Aeschynomene",1,1,1,1,0,0,9.1966665
"1659","Aeschynomene_nilotica",33,1779.6,333,855.878787878788,709,181.6,45.8,98.8214285714286,90.5,29.3666667938232,22.1116664886475,26.8482322692871,27.6749992370605,15.283333,-18.5,6.45826860606061,10.359167,14.966667,15.0266668,-16.5599998,3,"7",1446.6,7.25500030517576,135.8,"Aeschynomene",1,1,1,1,0,0,10.359167
"1660","Aeschynomene_fluitans",71,1322,441.5,688.985915492958,540,920.4,52.8,179.855072463768,78,23.7895832061768,20.3958330154419,22.5179577679701,22.875,30.105,-19.875,-12.8904283661972,-18.125,22.21397,28.023625,-19.5805,3,"9",880.5,3.3937501907349,867.6,"Aeschynomene",1,0,0,0,0,0,18.125
"1661","Aeschynomene_aspera",104,1812,833,1460.63461538462,1534,283.7,47.8,156.929292929293,167,27.7743747711182,25.3927089691162,26.8227564371549,27.0874996185303,26,-29.67,-11.0342258365385,-12.8865375,132.1278775,10.54831655,-16.642221,5,"7",979,2.38166580200198,235.9,"Aeschynomene",1,1,0,5,0,0,12.8865375
"1662","Aeschynomene_schimperi",114,1786.8,637.2,1126.65789473684,1074.5,374,78.45,183.536363636364,170.5,26.1470827102661,16.3195830345154,20.9434575448956,20.6791658401489,14.2289,-20.401813,-1.33321428947368,-2.8633335,34.583333,13.323667,-15.43627775,5,"7",1149.6,9.82749967575074,295.55,"Aeschynomene",1,1,0,0,0,0,2.8633335
"1663","Aeschynomene_crassicaulis",42,1067.9,423.6,812.285714285714,819.5,205,49,101.731707317073,90,29.0243746757508,26.8587493896485,27.8560517174857,27.8854169845581,15.333333,9.216667,11.363622952381,11.3583335,3,13.74333365,9.2841635,2,"7",644.3,2.1656252861023,156,"Aeschynomene",1,0,0,0,0,0,11.3583335
"1664","Aeschynomene_uniflora",135,1640.2,707.4,1166.1037037037,1113,256.5,77,145.793893129771,127,27.8095836639405,19.0508338928223,25.1060185750326,26.1666660308838,16.266,-30.875,-3.42924077777778,-2.36666,30.45,10.6883331,-25.6728633,6,"7",932.800000000001,8.7587497711182,179.5,"Aeschynomene",1,1,0,1,0,0,2.36666
"1665","Aeschynomene_elaphroxylon",106,1767.5,229.25,860.764150943396,908,248.1,60.15,144.595238095238,135,28.3625001907349,19.3843750953674,24.0906054118894,24.7916669845581,21.166667,-23.646111,1.32015467924528,0.4997665,24.7324835,16.083333,-17.6576425,6,"7",1538.25,8.97812509536747,187.95,"Aeschynomene",1,1,0,3,0,0,0.4997665
"1666","Smithia_sensitiva",318,3202.8,1029,1914.79179810726,1719,663.1,123.7,287.172093023256,222,26.7258335113525,15.400832939148,20.8161409540507,20.7250003814697,28.53,-29.07472,7.60309794654088,17.0674095,111.6667745,26.703,-26.13467585,8,"1",2173.8,11.3250005722045,539.4,"Smithia",1,0,0,4,0,0,17.0674095
"1667","Smithia_erubescens",57,1204.4,670.8,913.333333333333,893,226.15,113.25,169.240740740741,171.5,20.3958332061768,14.5191669464111,17.0727339292827,16.7999992370605,-23.625,-31.375,-26.9033572280702,-25.920455,30.625,-24.6066666,-30.675,3,"10",533.6,5.87666625976568,112.9,"Smithia",1,0,1,0,0,0,25.920455
"1668","Smithia_conferta",93,3281.5,1178,1866.62637362637,1608,498.049999999999,73.1,181.423076923077,134,27.7541666030884,17.8520832061768,24.5844779800583,26.2041664123535,26.17,-27.415073,-2.76117303225807,-11.973502,132.192838,23.866,-15.4360554,4,"7",2103.5,9.9020833969116,424.95,"Smithia",1,1,1,2,0,0,11.973502
"1669","Smithia_ciliata",103,2874,798.2,1703.97087378641,1608,739.6,146.25,377.341463414634,309.5,23.4187492370605,11.8833334922791,17.0868932761035,16.6291656494141,36.2,-8.83333,23.3304545339806,25.22,102.02,33,-5.2606644,6,"1",2075.8,11.5354157447815,593.35,"Smithia",1,0,0,0,0,0,25.22
"1670","Kotschya_thymodora",66,1494.75,902,1154.83333333333,1137.5,320.75,118.5,210.348484848485,204.5,20.2531251907349,12.2343747615814,15.9687500866977,15.8375000953674,-3.25,-25.875,-16.1412703181818,-18.284356,32.954679,-6.37082825,-25.084175,3,"10",592.75,8.01875042915347,202.25,"Kotschya",1,1,0,0,0,0,18.284356
"1671","Kotschya_strobilantha",44,1379.5,813.25,1098.61363636364,1121.5,161,67,106.292682926829,101,22.9443744659423,17.8210419654846,19.7626895037564,19.1770839691163,-4,-17.903281,-12.3004410681818,-12.3050815,28.2297665,-7.65366805,-17.87768995,3,"7",566.25,5.1233325004577,94,"Kotschya",1,1,0,0,0,0,12.3050815
"1672","Kotschya_strigosa",179,2141.6,861.1,1372.24581005587,1343,422.35,86.9,206.529411764706,195,22.7999996185303,16.3950006484985,19.456820338798,19.220832824707,7.466667,-22.63333,-10.1597626592179,-11.637222,33.285338,6.1703198,-20.425003,4,"1",1280.5,6.40499897003177,335.45,"Kotschya",1,1,0,1,0,0,11.637222
"1673","Aeschynomene_indica",3384,2157.85,279,1107.32223543401,1117.5,382.1,35,152.904512067156,113,28.5041675567627,11.3249998092651,21.8631787673791,23.0041666030884,60.3833,-35.35,5.51304642452718,8.977715,127.537532,36.91622945,-28.5390698,13,"7",1878.85,17.1791677474976,347.1,"Aeschynomene",1,1,0,8,0,0,8.977715
"1674","Aeschynomene_evenia",194,2839.8,507.6,1250.14948453608,1071,296.6,89.4,154.479289940828,136,27.2583329200745,21.700832748413,24.7729595518604,24.9395837783813,21.3981,-27.331543,-7.77517326546392,-8.509861,-40,7.39444514999999,-20.6336108,6,"13",2332.2,5.55750017166142,207.2,"Aeschynomene",1,0,0,0,0,0,8.509861
"1675","Aeschynomene_scabra",154,2685.95,594.3,1424.83116883117,1262.5,414.3,92.9,221.230215827338,207,27.3560413360596,19.3064581871033,23.6100108282907,23.6729164123535,25.493056,-25.66666,9.6137651487013,13.521125,-86.309025,21.685,-11.46277785,6,"2",2091.65,8.04958314895627,321.4,"Aeschynomene",1,0,0,0,0,0,13.521125
"1676","Aeschynomene_rudis",326,2951,691,1575.8036809816,1358,424.55,100.45,209.355555555556,184.5,27.1395831108093,16.101041316986,23.1991564423029,24.6812496185303,39.982182,-33.78,-1.73802856104294,-2.437361,-64.1604165,30.97274775,-30.7925,11,"1",2260,11.0385417938233,324.1,"Aeschynomene",1,0,0,0,0,0,2.437361
"1677","Aeschynomene_virginica",49,2044.6,996.3,1394.5,1263,359.45,146.25,239.205882352941,210,26.2854166984558,12.137708568573,17.4582466681798,15.5583333969116,40.01111,-33.78,22.816950677551,35.53,-65.41,39.712391,-25.2566668,8,"4",1048.3,14.1477081298828,213.2,"Aeschynomene",1,0,1,0,0,0,35.53
"1678","Aeschynomene_ciliata",139,3808.3,1143.3,2413.02158273381,2173,494.1,134.85,298.954545454545,296,27.3695837020874,21.7112499237061,25.4612410017055,26.2999992370605,20.42861,-22.903056,5.94508828345324,8.96474,-82.71,18.6194362,-19.1735282,8,"1",2665,5.65833377838129,359.25,"Aeschynomene",1,0,0,0,0,0,8.96474
"1679","Aeschynomene_pratensis",127,2925.1,1196.9,1861.59842519685,1565,1156.75,121.65,343.40350877193,215.5,27.275,22.1179161071777,24.9102034606333,24.9458332061768,27.59261,-23.833889,6.21411784566929,6.840108,-70.48333,25.7459588,-20.5096386,7,"1",1728.2,5.15708389282223,1035.1,"Aeschynomene",1,1,0,0,0,0,6.840108
"1680","Aeschynomene_americana",2550,3097.8,833.2,1671.70674024438,1441,643.25,105,285.646927871772,224,27.3250007629395,18.7883335113525,23.9486812005891,24.4166660308838,33.595833,-32.286673,10.9255518642353,16.1570835,-81.993147,28.3210613,-18.9328582,10,"1",2264.6,8.536667251587,538.25,"Aeschynomene",1,1,0,4,0,0,16.1570835
"1681","Aeschynomene_fluminensis",164,2605.7,934.15,1479.66463414634,1341,299.6,106.1,167.957746478873,143.5,27.2202079772949,22.439999961853,24.9848322054235,25.4291667938232,22.033333,-22.756036,-12.7750354591463,-17.2365695,-56.86625,4.51783305,-22.60400005,6,"7",1671.55,4.78020801544187,193.5,"Aeschynomene",1,1,0,0,0,0,17.2365695
"1682","Diphysa_carthagenensis",366,1933.45,672.1,1173,1152.5,612.25,129.5,310.625766871166,278,28.3541660308838,21.7695838928223,25.6601991574843,25.8125,23.19083,5.083394,17.9551056631148,19.137917,-89.372236,21.19444425,10.25204175,5,"2",1261.35,6.58458213806155,482.75,"Diphysa",1,1,0,0,0,0,19.137917
"1683","Diphysa_americana",421,3031.5,933,1762.27644230769,1656,571.2,153.6,304.428954423592,265,27.1802082061767,19.0468759536743,24.0537560375837,24.78125,24.6027053,-14.78,15.8756732945368,16.792222,-92.885078,20.535556,8.549853,5,"1",2098.5,8.13333225250243,417.6,"Diphysa",1,1,0,0,0,0,16.792222
"1684","Ormocarpum_trichocarpum",224,1076.7,525,749,700,171,70.65,117.38785046729,114.5,23.4466665267944,16.9154170036316,20.8397879813399,21.2958335876465,9.183333,-29.15,-20.7281701517857,-24.0176015,31.4875635,-1.09424505,-27.625,4,"7",551.7,6.53124952316281,100.35,"Ormocarpum",1,1,0,0,0,0,24.0176015
"1685","Ormocarpum_sennoides",242,2408.45,987,1377.64583333333,1152.5,386.25,88,184.388888888889,153.5,27.5541667938232,23.3502077102661,26.0719618320465,26.7750005722046,22.533333,-22.968611,4.15043254958678,6.57508,2.450469,9.5404986,-7.9908753,4,"7",1421.45,4.20395908355708,298.25,"Ormocarpum",1,1,0,0,0,0,6.57508
"1686","Ormocarpum_cochinchinense",74,4267,1591.5,2766.05633802817,2613,397.6,177.35,281.310344827586,273,26.8645830154419,20.8729171752929,24.6275821873839,25.6666660308838,30.57,-21.55583,0.0570919594594589,-6.05,142.9338855,26.77947,-19.5977438,6,"1",2675.5,5.99166584014895,220.25,"Ormocarpum",1,1,0,5,0,0,6.05
"1687","Ormocarpum_kirkii",126,1244.5,506,856.873015873016,832,212,84,130.423728813559,118.5,25.8031249046326,16.4416670799255,21.4724206016177,21.5645837783813,41.6983,-25.387621,-10.5225228968254,-8.5502835,35.7874955,0.26172075,-24.9254165,6,"7",738.5,9.36145782470705,128,"Ormocarpum",1,1,0,0,0,0,8.5502835
"1688","Pterocarpus_soyauxii",303,2683.9,1595.3,1941.74587458746,1865,271,131,193.464163822526,185,26.1779167175293,23.4262493133545,24.9631325309426,25.0833339691162,7.85139,-5.137499,0.202068772277227,0.17228,11.1758,4.5983333,-2.31633,3,"1",1088.6,2.75166740417481,140,"Pterocarpus",1,1,0,3,0,0,0.17228
"1689","Pterocarpus_osun",43,3166.3,1357.4,2432.72093023256,2623,371.35,130.1,204.921052631579,173,26.5975004196167,25.1829170227051,26.2942830019219,26.404167175293,7.5,3.833333,5.55465881395349,5.30034,6.28404,7.386243,4.785995,3,"1",1808.9,1.41458339691157,241.25,"Pterocarpus",1,1,0,1,0,0,5.30034
"1690","Pterocarpus_santalinoides",1168,3003.75,867.25,1588.1063464837,1184.5,322.6,70,157.742667928098,137,28.3864588737488,24.5010409355163,26.6384648156207,26.7645835876465,35.827052,-35.3869,4.72660630830479,7.05,-3.586639,12.033333,-13.36958105,8,"7",2136.5,3.8854179382325,252.6,"Pterocarpus",0,1,0,3,0,0,7.05
"1691","Pterocarpus_amazonum",274,3474.3,1658.9,2530.24817518248,2558,309,136.5,212.49593495935,202,27.157291507721,22.7497922897339,25.6434306837346,26.1479167938232,8.5,-17.0333,-4.53949439744526,-3.5774105,-70.3095,2.86444459999999,-14.43334705,4,"1",1815.4,4.40749921798709,172.5,"Pterocarpus",0,1,0,0,1,0,3.5774105
"1692","Pterocarpus_rohrii",978,3637.3,1037.85,2143.2829218107,2026,466.3,132,270.014806378132,253,27.1537495613098,18.9981245994568,24.3179526643007,25.0770835876465,23.8744,-27.479167,0.0797357642126787,4.239155,-74.6647165,17.98858305,-23.4930783,7,"1",2599.45,8.15562496185303,334.3,"Pterocarpus",1,1,0,2,0,0,4.239155
"1693","Pterocarpus_officinalis",441,5142.6,1475,2687.51264367816,2484,540.5,146.25,327.878238341969,330,27.6199996948242,23.4691661834717,25.8899712266593,26.1000003814697,19.3,-25.333333,7.31170800226757,7.20405,-74.35,18.32515,-2.865817,7,"1",3667.6,4.15083351135252,394.25,"Pterocarpus",1,1,0,0,0,0,7.20405
"1694","Pterocarpus_marsupium",59,3252.05,634.6,1608.10344827586,1632,389.95,108.9,229.24,214,28.1379167556762,19.6266668319702,24.5216234963516,24.5604162216187,24.923888,-6.5897,13.2011032542373,12.3,77.1083,20.8351358,7.2146667,3,"1",2617.45,8.51124992370606,281.05,"Pterocarpus",1,1,0,3,0,0,12.3
"1695","Pterocarpus_santalinus",38,3090.2,580.45,1229.84210526316,1026.5,345.8,96.25,187.333333333333,158.5,28.5220826148987,23.834792137146,26.4985744200255,27.1145830154419,44.7316,8.514202,15.9041181315789,13.3886155,79.0763975,26.39319,10.1739148,4,"2",2509.75,4.68729047775265,249.55,"Pterocarpus",1,1,0,2,0,0,13.3886155
"1696","Pterocarpus_macrocarpus",887,1883.7,991.3,1259.43517474634,1165,294.099999999999,119.65,191.598398169336,182,27.1366664886474,22.8495830535888,25.200488530259,25.3916664123535,22.817968,7.142278,17.083581578354,17.02294,100.708015,19.4929534,14.152832,4,"1",892.4,4.2870834350586,174.449999999999,"Pterocarpus",1,1,0,2,0,0,17.02294
"1697","Pterocarpus_indicus",546,3660.9,1232.3,2321.80186915888,2264,432.9,150.55,269.493055555556,249.5,27.471667098999,21.0137495040894,25.2383177846392,25.970832824707,44.7316,-30.115909,2.19181063919414,-0.863,121.1316965,22.200592,-16.001205,10,"1",2428.6,6.45791759490969,282.35,"Pterocarpus",1,1,0,3,0,0,0.863
"1698","Centrolobium_tomentosum",173,1668.8,1160.4,1361.36994219653,1311,293,136.55,193.875,183,24.0074996948242,17.8716667175293,20.5783958986315,20.5666675567627,2.948124,-81.143333,-21.3419677184971,-22.4867661,-47.3158,-13.2557224,-24.1941016,4,"1",508.4,6.13583297729492,156.45,"Centrolobium",1,1,0,0,0,0,22.4867661
"1699","Centrolobium_microchaete",60,1864.35,884.2,1339.33333333333,1249,360.4,116.9,201.166666666667,173.5,25.2068747520447,19.6733330726623,22.919097105662,23.6000003814697,-3.665833,-26.905556,-16.1932825833333,-16.308333,-42.0666665,-9.50867675000001,-26.38611155,5,"1",980.15,5.53354167938232,243.5,"Centrolobium",1,1,0,0,0,0,16.308333
"1700","Centrolobium_robustum",29,2120,1186,1509.31034482759,1442,339,134.4,239.12,236,25.0225002288818,18.9791667938232,21.3675288496346,20.716667175293,3.11667,-27.601111,-20.0811377586207,-22.576111,-47.466667,-6.71333300000002,-26.531033,3,"1",934,6.0433334350586,204.6,"Centrolobium",1,1,0,0,0,0,22.576111
"1701","Centrolobium_paraense",133,2718.6,511.6,1747.12781954887,1713,348.85,92.6,219.604838709677,221,27.9441669464111,22.0833335876465,26.3214285140647,27.0666675567627,11.041667,-11.849152,5.73059943609023,7.02948,-73.853333,10.69137,-1.5429506,4,"1",2207,5.86083335876464,256.25,"Centrolobium",1,1,0,0,0,1,7.02948
"1702","Tipuana_tipu",1295,1550.4,295,769.269381362569,641,264,109,174.425347222222,165,21.7641674041748,15.3116666793823,18.0380481460081,17.779167175293,48.454212,-37.780639,8.47228323335907,29.644679,-0.977736,41.4257935,-33.0098646,11,"12",1255.4,6.45250072479248,155,"Tipuana",1,1,0,6,0,0,29.644679
"1703","Inocarpus_fagifer",203,3783.6,1685.2,2650.95431472081,2695,445,193.15,306.90243902439,292,27.2391662597656,22.2066673278809,25.4389593976403,25.9375,30.6041,-21.359754,-7.44891986699507,-6.9932,133.4325,4.30533539999999,-17.6401132,5,"1",2098.4,5.03249893188478,251.85,"Inocarpus",1,1,0,2,0,0,6.9932
"1704","Pterocarpus_acapulcensis",366,2642.6,975.85,1515.275,1413,414.55,163,256.875,245,28.3597919464111,24.1372923851014,26.8369444502725,27.2062501907348,23.8744,3.376414,11.6615379382514,10.4706765,-75.2624495,17.0005165,6.08333075,6,"2",1666.75,4.22249956130979,251.55,"Pterocarpus",1,1,0,0,0,0,10.4706765
"1705","Platypodium_elegans",996,2300.3,875.7,1438.46130653266,1425,289.9,117.55,175.519058295964,160,27.3525003433227,19.7374992370605,23.0933374884141,22.8583335876465,11.13362,-25,-14.2105593507028,-16.9587886,-48.70610875,9.7533635,-22.9014,6,"7",1424.6,7.61500110626224,172.35,"Platypodium",1,1,0,0,0,0,16.9587886
"1706","Acosmium_lentiscifolium",34,1512.65,752.2,1143.47058823529,1139,320.2,125.1,215.90625,218.5,25.3574996948242,22.4404171943664,23.4411763583913,23.3895835876465,-9.883333,-22.996944,-19.8669451294118,-21.3959725,-41.89625,-11.282855,-22.96393345,3,"1",760.449999999996,2.91708250045781,195.1,"Acosmium",0,0.679324895,0.123931624,0,0,0,21.3959725
"1707","Brya_ebenus",68,2066.7,983.6,1439.46268656716,1421,590.9,176,298.406779661017,261,26.1712499618531,23.0887500762939,24.7657960137325,25,44.7316,11.9634,21.8606931617647,21.776456,-78.5111335,24.76133935,17.968895,6,"2",1083.1,3.08249988555913,414.9,"Brya",1,1,0,2,0,0,21.776456
"1708","Arachis_villosa",77,1574.8,1022.2,1342.75342465753,1380,242.45,105.85,175.637931034483,176.5,25.1916660308838,16.8566669464111,19.5805365680015,19.6416664123535,-10.8339,-34.663252,-29.8888740649351,-30.6333,-57.616666,-15.698551,-34.4715048,4,"7",552.6,8.33499908447267,136.6,"Arachis",1,0,0,0,0,0,30.6333
